circlename,regionname,divisionname,officename,pincode,district,statename,latitude,longitude
Andhra Pradesh Circle,Vijayawada Region,Tadepalligudem Division,Sanapallilanka B.O,533211,Konaseema,ANDHRA PRADESH,NA,NA
Andhra Pradesh Circle,Vijayawada Region,Tadepalligudem Division,Velavalapalli B.O,533211,Konaseema,ANDHRA PRADESH,NA,NA
Andhra Pradesh Circle,Vijayawada Region,Tadepalligudem Division,Kothalanka B.O,533216,Konaseema,ANDHRA PRADESH,NA,NA
Andhra Pradesh Circle,Vijayawada Region,Tadepalligudem Division,Chinakothalanka B.O,533216,Konaseema,ANDHRA PRADESH,NA,NA
Andhra Pradesh Circle,Vijayawada Region,Tadepalligudem Division,Gedillanka B.O,533216,Konaseema,ANDHRA PRADESH,NA,NA
Andhra Pradesh Circle,Vijayawada Region,Tadepalligudem Division,Thanelanka B.O,533216,Konaseema,ANDHRA PRADESH,NA,NA
Andhra Pradesh Circle,Vijayawada Region,Tadepalligudem Division,Vannechintalapudi B.O,533213,Konaseema,ANDHRA PRADESH,NA,NA
Telangana Circle,Hyderabad Region,Hanamkonda Division,Pothukurru B.O,533577,Konaseema,ANDHRA PRADESH,NA,NA
Andhra Pradesh Circle,Vijayawada Region,Tadepalligudem Division,Antarvedi B.O,533252,Konaseema,ANDHRA PRADESH,NA,NA
Andhra Pradesh Circle,Vijayawada Region,Tadepalligudem Division,Pulidindi B.O,533235,Konaseema,ANDHRA PRADESH,NA,NA
Andhra Pradesh Circle,Vijayawada Region,Tadepalligudem Division,Velicheru B.O,533235,Konaseema,ANDHRA PRADESH,NA,NA
Andhra Pradesh Circle,Vijayawada Region,Tadepalligudem Division,Vutchili B.O,533235,Konaseema,ANDHRA PRADESH,NA,NA
Andhra Pradesh Circle,Vijayawada Region,Tadepalligudem Division,Vadapalem B.O,533223,Konaseema,ANDHRA PRADESH,NA,NA
Andhra Pradesh Circle,Vijayawada Region,Tadepalligudem Division,Kathimanda B.O,533254,Konaseema,ANDHRA PRADESH,NA,NA
Telangana Circle,Hyderabad Region,Hanamkonda Division,Sankaraguptam B.O,533250,Konaseema,ANDHRA PRADESH,NA,NA
Andhra Pradesh Circle,Vijayawada Region,Tadepalligudem Division,Mamidikuduru B.O,533247,Konaseema,ANDHRA PRADESH,NA,NA
Telangana Circle,Hyderabad Region,Hanamkonda Division,Modekurru B.O,533229,EAST GODAVARI,ANDHRA PRADESH,NA,NA
Andhra Pradesh Circle,Vijayawada Region,Tadepalligudem Division,Kadali B.O,533248,Konaseema,ANDHRA PRADESH,NA,NA
Andhra Pradesh Circle,Vijayawada Region,Tadepalligudem Division,Vegivaripalem B.O,533248,Konaseema,ANDHRA PRADESH,NA,NA
Andhra Pradesh Circle,Vijayawada Region,Tadepalligudem Division,Aravapalem B.O,533248,Konaseema,ANDHRA PRADESH,NA,NA
Andhra Pradesh Circle,Vijayawada Region,Tadepalligudem Division,Merakapalem B.O,533248,EAST GODAVARI,ANDHRA PRADESH,16.43107346,81.89718603
Andhra Pradesh Circle,Vijayawada Region,Tadepalligudem Division,Ankampalem B.O,533236,Konaseema,ANDHRA PRADESH,NA,NA
Andhra Pradesh Circle,Vijayawada Region,Tadepalligudem Division,Sakhinetipallipalem B.O,533251,Konaseema,ANDHRA PRADESH,NA,NA
Telangana Circle,Hyderabad Region,Hanamkonda Division,Medicherlapalem B.O,533244,Konaseema,ANDHRA PRADESH,NA,NA
Andhra Pradesh Circle,Vijayawada Region,Tadepalligudem Division,Kesanapalli B.O,533244,Konaseema,ANDHRA PRADESH,NA,NA
Andhra Pradesh Circle,Vijayawada Region,Tadepalligudem Division,Mattaparru B.O,533244,Konaseema,ANDHRA PRADESH,NA,NA
Andhra Pradesh Circle,Vijayawada Region,Tadepalligudem Division,Palagummi B.O,533249,Konaseema,ANDHRA PRADESH,NA,NA
Andhra Pradesh Circle,Vijayawada Region,Tadepalligudem Division,Podalada B.O,533249,Konaseema,ANDHRA PRADESH,NA,NA
Andhra Pradesh Circle,Vijayawada Region,Tadepalligudem Division,Anandapuram B.O,531022,Anakapalli,ANDHRA PRADESH,17.957777,83.052864
Andhra Pradesh Circle,Vijayawada Region,Tadepalligudem Division,Bondam B.O,531149,VISAKHAPATANAM,ANDHRA PRADESH,18.3084283,82.990625
Andhra Pradesh Circle,Vijayawada Region,Tadepalligudem Division,Chompi B.O,531149,VISAKHAPATANAM,ANDHRA PRADESH,18.3155716,82.8686933
Andhra Pradesh Circle,Vijayawada Region,Tadepalligudem Division,Siragam B.O,531149,VISAKHAPATANAM,ANDHRA PRADESH,18.2865066,82.8528416
Andhra Pradesh Circle,Vijayawada Region,Tadepalligudem Division,Korra B.O,531151,VISAKHAPATANAM,ANDHRA PRADESH,18.2160066,82.8135433
Andhra Pradesh Circle,Vijayawada Region,Tadepalligudem Division,Layaganda B.O,531151,VISAKHAPATANAM,ANDHRA PRADESH,18.364511,82.880216
Andhra Pradesh Circle,Vijayawada Region,Tadepalligudem Division,Sagara B.O,531151,VISAKHAPATANAM,ANDHRA PRADESH,18.3583295,82.8169365
Andhra Pradesh Circle,Vijayawada Region,Tadepalligudem Division,Tutangi B.O,531151,VISAKHAPATANAM,ANDHRA PRADESH,18.2434266,82.6802383
Andhra Pradesh Circle,Vijayawada Region,Tadepalligudem Division,Chodapalle B.O,531011,Anakapalli,ANDHRA PRADESH,17.5730405,82.9807197
Andhra Pradesh Circle,Vijayawada Region,Tadepalligudem Division,Jannavaram B.O,531036,Anakapalli,ANDHRA PRADESH,17.762528,82.903948
Andhra Pradesh Circle,Vijayawada Region,Tadepalligudem Division,Mallam B.O,531036,Anakapalli,ANDHRA PRADESH,17.737187,82.908754
Andhra Pradesh Circle,Vijayawada Region,Tenali Division,Pakeersahebpeta B.O,531036,Anakapalli,ANDHRA PRADESH,17.781245,82.920513
Andhra Pradesh Circle,Vijayawada Region,Tenali Division,Pedagogada B.O,531036,Anakapalli,ANDHRA PRADESH,17.89122,82.905235
Andhra Pradesh Circle,Vijayawada Region,Tenali Division,Varahapuram B.O,531036,Anakapalli,ANDHRA PRADESH,17.865326,82.912188
Andhra Pradesh Circle,Vijayawada Region,Tenali Division,Kasipuram B.O,531030,Anakapalli,ANDHRA PRADESH,17.959683,82.990465
Andhra Pradesh Circle,Vijayawada Region,Tenali Division,Pedakota B.O,531030,Alluri Sitharama Raju,ANDHRA PRADESH,18.062339,82.943258
Andhra Pradesh Circle,Vijayawada Region,Tenali Division,Dayarti,531030,Anakapalli,ANDHRA PRADESH,18.03913,82.915866
Andhra Pradesh Circle,Vijayawada Region,Tenali Division,Sammeda,531030,Anakapalli,ANDHRA PRADESH,18.04582,82.998534
Andhra Pradesh Circle,Vijayawada Region,Tenali Division,Govindapalem B.O,531061,Anakapalli,ANDHRA PRADESH,17.455663,82.917166
Andhra Pradesh Circle,Vijayawada Region,Tenali Division,Kothuru B.O,531061,Anakapalli,ANDHRA PRADESH,17.526146,82.901888
Andhra Pradesh Circle,Vijayawada Region,Tenali Division,Murakada B.O,531061,Anakapalli,ANDHRA PRADESH,17.47343,82.8582
Andhra Pradesh Circle,Vijayawada Region,Tenali Division,Raja Koduru B.O,531061,Anakapalli,ANDHRA PRADESH,17.504456,82.915878
Andhra Pradesh Circle,Vijayawada Region,Tenali Division,Rambilli B.O,531061,Anakapalli,ANDHRA PRADESH,17.464997,82.929697
Telangana Circle,Hyderabad Region,Karimnagar Division,Rayapurajupeta B.O,531023,Anakapalli,ANDHRA PRADESH,17.811319,82.98111
Andhra Pradesh Circle,Vijayawada Region,Tenali Division,Medicherla B.O,531034,Anakapalli,ANDHRA PRADESH,17.854413,83.001221
Andhra Pradesh Circle,Vijayawada Region,Tenali Division,Theeda B.O,531031,VISAKHAPATANAM,ANDHRA PRADESH,17.6337277,82.8188814
Andhra Pradesh Circle,Vijayawada Region,Tenali Division,Bonthapalli B.O,502313,SANGAREDDY,TELANGANA,17.66316869,78.3672206
Andhra Pradesh Circle,Vijayawada Region,Tenali Division,Vadrapalem B.O,531075,Anakapalli,ANDHRA PRADESH,17.9129266,82.9903483
Andhra Pradesh Circle,Vijayawada Region,Tenali Division,Boyila Kinthada B.O,531075,Anakapalli,ANDHRA PRADESH,17.487548,82.359865
Telangana Circle,Hyderabad Region,Karimnagar Division,Mulakapalli B.O,531075,Anakapalli,ANDHRA PRADESH,17.847172,82.963598
Andhra Pradesh Circle,Vijayawada Region,Tenali Division,Pallapu Anandapuram B.O,531033,Anakapalli,ANDHRA PRADESH,17.611196,82.942301
Andhra Pradesh Circle,Vijayawada Region,Tenali Division,Yerravaram B.O,531033,Anakapalli,ANDHRA PRADESH,17.5992162,82.9624852
Andhra Pradesh Circle,Vijayawada Region,Tenali Division,D L Puram B.O,531081,VISAKHAPATANAM,ANDHRA PRADESH,17.3945044,82.6663138
Andhra Pradesh Circle,Vijayawada Region,Tenali Division,Vempadu B.O,531081,VISAKHAPATANAM,ANDHRA PRADESH,17.38533,82.662249
Andhra Pradesh Circle,Vijayawada Region,Tenali Division,Ammulapalem B.O,531002,VISAKHAPATANAM,ANDHRA PRADESH,17.7602733,83.0707433
Andhra Pradesh Circle,Vijayawada Region,Tenali Division,Batlapudi B.O,531002,VISAKHAPATANAM,ANDHRA PRADESH,17.6913029,83.0342699
Telangana Circle,Hyderabad Region,Karimnagar Division,Thotada B.O,531002,VISAKHAPATANAM,ANDHRA PRADESH,17.6570201,83.0225886
Andhra Pradesh Circle,Vijayawada Region,Tenali Division,Nunaparthi B.O,531020,VISAKHAPATANAM,ANDHRA PRADESH,17.574186,83.0777526
Andhra Pradesh Circle,Vijayawada Region,Tenali Division,Gullipadu B.O,531126,Anakapalli,ANDHRA PRADESH,17.419395,82.6397616
Andhra Pradesh Circle,Vijayawada Region,Tenali Division,Mangavaram B.O,531126,Anakapalli,ANDHRA PRADESH,17.3467026,82.5920393
Andhra Pradesh Circle,Vijayawada Region,Tenali Division,Dosalapadu BO,531126,VISAKHAPATANAM,ANDHRA PRADESH,NA,NA
Andhra Pradesh Circle,Vijayawada Region,Tenali Division,Vakapadu B.O,531060,Anakapalli,ANDHRA PRADESH,17.4467833,82.8415283
Andhra Pradesh Circle,Vijayawada Region,Tenali Division,Kumarapuram  B.O,531127,VISAKHAPATANAM,ANDHRA PRADESH,17.275442,82.561398
Andhra Pradesh Circle,Vijayawada Region,Tenali Division,Pedaramabhadrapuram B.O,531127,VISAKHAPATANAM,ANDHRA PRADESH,17.3347889,82.5657079
Andhra Pradesh Circle,Vijayawada Region,Tenali Division,Amruthpuram. B.O,531035,VISAKHAPATANAM,ANDHRA PRADESH,17.7839816,83.1438143
Andhra Pradesh Circle,Vijayawada Region,Tenali Division,Asakapalle B.O,531035,VISAKHAPATANAM,ANDHRA PRADESH,17.7690141,83.1171127
Andhra Pradesh Circle,Vijayawada Region,Tenali Division,Gullepalli B.O,531035,VISAKHAPATANAM,ANDHRA PRADESH,17.8337012,83.1399577
Andhra Pradesh Circle,Vijayawada Region,Tenali Division,Uderoo B.O,531032,Anakapalli,ANDHRA PRADESH,17.759095,82.999048
Andhra Pradesh Circle,Vijayawada Region,Tenali Division,Makavaram B.O,531032,Anakapalli,ANDHRA PRADESH,17.719347,83.011966
Andhra Pradesh Circle,Vijayawada Region,Tenali Division,Enugutuni B.O,531055,Anakapalli,ANDHRA PRADESH,17.567802,82.877512
Andhra Pradesh Circle,Vijayawada Region,Tenali Division,Petasudipuram B.O,531055,Anakapalli,ANDHRA PRADESH,17.4930719,82.8382041
Andhra Pradesh Circle,Vijayawada Region,Tenali Division,Bennavaram B.O,531111,Alluri Sitharama Raju,ANDHRA PRADESH,17.9465059,82.4091861
Andhra Pradesh Circle,Vijayawada Region,Tenali Division,Korukonda B.O,531111,Alluri Sitharama Raju,ANDHRA PRADESH,18.008882,82.363729
Andhra Pradesh Circle,Vijayawada Region,Tenali Division,Thammingula B.O,531111,VISAKHAPATANAM,ANDHRA PRADESH,18.02284,82.419262
Andhra Pradesh Circle,Vijayawada Region,Tenali Division,Bhimavaram B.O,531082,VISAKHAPATANAM,ANDHRA PRADESH,17.4723751,82.7375613
Andhra Pradesh Circle,Vijayawada Region,Tenali Division,Vanthala B.O,531029,Alluri Sitharama Raju,ANDHRA PRADESH,17.9849026,82.598675
Andhra Pradesh Circle,Vijayawada Region,Tenali Division,Bongaram B.O,531029,Alluri Sitharama Raju,ANDHRA PRADESH,18.140732,82.420494
Andhra Pradesh Circle,Vijayawada Region,Tenali Division,Guda B.O,531077,Alluri Sitharama Raju,ANDHRA PRADESH,18.1343583,82.6574683
Andhra Pradesh Circle,Vijayawada Region,Tenali Division,Mettujoru B.O,531077,Alluri Sitharama Raju,ANDHRA PRADESH,18.75889,84.508804
Andhra Pradesh Circle,Vijayawada Region,Tenali Division,Andiba B.O,531077,Alluri Sitharama Raju,ANDHRA PRADESH,18.061144,82.766243
Andhra Pradesh Circle,Vijayawada Region,Tenali Division,Ganneruputtu B.O,531077,Alluri Sitharama Raju,ANDHRA PRADESH,18.045278,82.58033
Andhra Pradesh Circle,Vijayawada Region,Tenali Division,Bangarampeta B.O,531084,VISAKHAPATANAM,ANDHRA PRADESH,17.6707383,82.381245
Andhra Pradesh Circle,Vijayawada Region,Tenali Division,Kantaram B.O,531084,VISAKHAPATANAM,ANDHRA PRADESH,17.6067466,82.3800683
Andhra Pradesh Circle,Vijayawada Region,Tenali Division,Pedamakavaram B.O,531084,VISAKHAPATANAM,ANDHRA PRADESH,17.729055,82.37613
Andhra Pradesh Circle,Vijayawada Region,Tenali Division,Gadampalem B.O,531084,VISAKHAPATANAM,ANDHRA PRADESH,17.636756,82.448194
Andhra Pradesh Circle,Vijayawada Region,Tenali Division,Appalrajupuram B.O,531028,Anakapalli,ANDHRA PRADESH,17.8952233,82.8640283
Telangana Circle,Hyderabad Region,Karimnagar Division,Jaithavaram B.O,531028,Anakapalli,ANDHRA PRADESH,17.9033549,82.8762966
Andhra Pradesh Circle,Vijayawada Region,Tenali Division,M Kotapadu B.O,531028,Anakapalli,ANDHRA PRADESH,17.87988,82.8274233
Andhra Pradesh Circle,Vijayawada Region,Vijayawada Division,V B Peta B.O,531028,Anakapalli,ANDHRA PRADESH,17.411797,82.044914
Andhra Pradesh Circle,Vijayawada Region,Vijayawada Division,Lingapuram B.O,531085,VISAKHAPATANAM,ANDHRA PRADESH,17.5667998,82.668
Andhra Pradesh Circle,Vijayawada Region,Vijayawada Division,Sunkapur B.O,531085,VISAKHAPATANAM,ANDHRA PRADESH,17.5778548,82.6748908
Andhra Pradesh Circle,Vijayawada Region,Vijayawada Division,Komaruvolu B.O,531114,Anakapalli,ANDHRA PRADESH,17.708981,82.691002
Andhra Pradesh Circle,Vijayawada Region,Vijayawada Division,Chintalapudi B.O,531087,VISAKHAPATANAM,ANDHRA PRADESH,17.6293846,82.2894087
Andhra Pradesh Circle,Vijayawada Region,Vijayawada Division,Revallu B.O,531087,VISAKHAPATANAM,ANDHRA PRADESH,17.6240824,82.18253
Andhra Pradesh Circle,Vijayawada Region,Vijayawada Division,Dharnasagaram B.O,531118,VISAKHAPATANAM,ANDHRA PRADESH,17.628704,82.624033
Andhra Pradesh Circle,Vijayawada Region,Vijayawada Division,Gabbada B.O,531118,VISAKHAPATANAM,ANDHRA PRADESH,17.7669636,82.5360711
Andhra Pradesh Circle,Vijayawada Region,Vijayawada Division,J P Agraharam B.O,531118,VISAKHAPATANAM,ANDHRA PRADESH,17.6583051,82.6635037
Bihar Circle,DivReportingCircle,Vaishali Division,Dinnedevarapadu B.O,518002,KURNOOL,ANDHRA PRADESH,NA,NA
Bihar Circle,DivReportingCircle,Vaishali Division,Meedivemula B.O,518002,KURNOOL,ANDHRA PRADESH,NA,NA
Bihar Circle,DivReportingCircle,Vaishali Division,Vuyyalawada B.O,518002,KURNOOL,ANDHRA PRADESH,NA,NA
Bihar Circle,DivReportingCircle,Vaishali Division,Krishna Puram B.O,518464,KURNOOL,ANDHRA PRADESH,NA,NA
Bihar Circle,DivReportingCircle,Vaishali Division,Cherukucherla B.O,518405,Nandyal,ANDHRA PRADESH,NA,NA
Bihar Circle,DivReportingCircle,Vaishali Division,Edururu B.O,518004,KURNOOL,ANDHRA PRADESH,NA,NA
Bihar Circle,DivReportingCircle,Vaishali Division,Mamidalapadu B.O,518004,KURNOOL,ANDHRA PRADESH,NA,NA
Bihar Circle,DivReportingCircle,Vaishali Division,Malyala B.O,518401,Nandyal,ANDHRA PRADESH,NA,NA
Bihar Circle,DivReportingCircle,Vaishali Division,Tarturu B.O,518401,Nandyal,ANDHRA PRADESH,NA,NA
Bihar Circle,DivReportingCircle,Vaishali Division,Chelimilla B.O,518442,Nandyal,ANDHRA PRADESH,NA,NA
Bihar Circle,DivReportingCircle,Vaishali Division,Erraguduru B.O,518442,Nandyal,ANDHRA PRADESH,NA,NA
Bihar Circle,DivReportingCircle,Vaishali Division,Devarabanda B.O,518221,Nandyal,ANDHRA PRADESH,NA,NA
Bihar Circle,DivReportingCircle,Vaishali Division,Peddapaya B.O,518221,Nandyal,ANDHRA PRADESH,NA,NA
Bihar Circle,DivReportingCircle,Vaishali Division,Peddapodilla B.O,518221,Nandyal,ANDHRA PRADESH,NA,NA
Bihar Circle,DivReportingCircle,Vaishali Division,Vengalampalli B.O,518221,Nandyal,ANDHRA PRADESH,NA,NA
Bihar Circle,DivReportingCircle,Vaishali Division,Industrial Estate B.O,518003,KURNOOL,ANDHRA PRADESH,NA,NA
Bihar Circle,DivReportingCircle,Vaishali Division,Bastipadu B.O,518218,KURNOOL,ANDHRA PRADESH,NA,NA
Bihar Circle,DivReportingCircle,Vaishali Division,Chatlamallapuram B.O,518218,KURNOOL,ANDHRA PRADESH,NA,NA
Bihar Circle,DivReportingCircle,Vaishali Division,Nayakallu B.O,518218,KURNOOL,ANDHRA PRADESH,NA,NA
Bihar Circle,DivReportingCircle,Vaishali Division,Amakathadu B.O,518216,KURNOOL,ANDHRA PRADESH,NA,NA
Bihar Circle,DivReportingCircle,Vaishali Division,Bommireddipalli B.O,518216,KURNOOL,ANDHRA PRADESH,NA,NA
Chattisgarh Circle,DivReportingCircle,Bastar Division,Kosanapalle B.O,518216,KURNOOL,ANDHRA PRADESH,NA,NA
Chattisgarh Circle,DivReportingCircle,Bastar Division,Talla Gokulapadu B.O,518216,KURNOOL,ANDHRA PRADESH,NA,NA
Chattisgarh Circle,DivReportingCircle,Bastar Division,Boyarevula B.O,518533,Nandyal,ANDHRA PRADESH,NA,NA
Chattisgarh Circle,DivReportingCircle,Bastar Division,Madhavaram B.O,518533,Nandyal,ANDHRA PRADESH,NA,NA
Chattisgarh Circle,DivReportingCircle,Bastar Division,Komarole B.O,518010,KURNOOL,ANDHRA PRADESH,NA,NA
Chattisgarh Circle,DivReportingCircle,Bastar Division,Erukalacheruvu B.O,518225,KURNOOL,ANDHRA PRADESH,NA,NA
Chattisgarh Circle,DivReportingCircle,Bastar Division,Atchampeta B.O,523335,PRAKASAM,ANDHRA PRADESH,15.7,78.93
Chattisgarh Circle,DivReportingCircle,Bastar Division,Nekunambad B.O,523334,PRAKASAM,ANDHRA PRADESH,15.54,79.12
Chattisgarh Circle,DivReportingCircle,Bastar Division,Chinnacumbum B.O,523333,PRAKASAM,ANDHRA PRADESH,15.55,79.08
Chattisgarh Circle,DivReportingCircle,Bastar Division,Hazarathgudem B.O,523333,PRAKASAM,ANDHRA PRADESH,15.59,79.11
Chattisgarh Circle,DivReportingCircle,Bastar Division,Nallabothulavaripalem B.O,523305,PRAKASAM,ANDHRA PRADESH,15.72,79.53
Chattisgarh Circle,DivReportingCircle,Bastar Division,Thummedalapadu B.O,523305,PRAKASAM,ANDHRA PRADESH,15.81,79.56
Chattisgarh Circle,DivReportingCircle,Bastar Division,Vadampalli B.O,523330,PRAKASAM,ANDHRA PRADESH,15.92,79.3
Chattisgarh Circle,DivReportingCircle,Bastar Division,Satyavolu B.O,523356,PRAKASAM,ANDHRA PRADESH,15.4,78.98
Chattisgarh Circle,DivReportingCircle,Bastar Division,Gollavidipi B.O,523327,PRAKASAM,ANDHRA PRADESH,16.01,79.33
Chattisgarh Circle,DivReportingCircle,Bastar Division,Gurijepalle B.O,523327,PRAKASAM,ANDHRA PRADESH,15.93,79.32
Chattisgarh Circle,DivReportingCircle,Bastar Division,Muraripalle B.O,523327,PRAKASAM,ANDHRA PRADESH,16.06,79.35
Chattisgarh Circle,DivReportingCircle,Bastar Division,Veerabhadrapuram B.O,523327,PRAKASAM,ANDHRA PRADESH,16.06,79.25
Chattisgarh Circle,DivReportingCircle,Bastar Division,Kocherlakota B.O,523315,PRAKASAM,ANDHRA PRADESH,15.84,79.34
Chattisgarh Circle,DivReportingCircle,Bastar Division,Narava B.O,523357,PRAKASAM,ANDHRA PRADESH,15.36,78.96
Chattisgarh Circle,DivReportingCircle,Bastar Division,Yellupalle B.O,523357,PRAKASAM,ANDHRA PRADESH,15.42,78.89
Chattisgarh Circle,DivReportingCircle,Bastar Division,Mittameedipalle B.O,523336,PRAKASAM,ANDHRA PRADESH,15.64,79.04
Chattisgarh Circle,DivReportingCircle,Bastar Division,Obulapuram B.O,523367,PRAKASAM,ANDHRA PRADESH,15.3,78.88
Chattisgarh Circle,DivReportingCircle,Bastar Division,Chintala B.O,523331,PRAKASAM,ANDHRA PRADESH,15.96,79
Chattisgarh Circle,DivReportingCircle,Bastar Division,Basinepalle B.O,523346,PRAKASAM,ANDHRA PRADESH,15.45,79.13
Chattisgarh Circle,DivReportingCircle,Bastar Division,R.Ummadivaram B.O,523328,PRAKASAM,ANDHRA PRADESH,16.05,79.32
Chattisgarh Circle,DivReportingCircle,Bastar Division,Kalavapalle B.O,523368,PRAKASAM,ANDHRA PRADESH,15.45,78.96
Chattisgarh Circle,DivReportingCircle,Bastar Division,Narashimapalle B.O,523369,PRAKASAM,ANDHRA PRADESH,15.29,78.97
Chattisgarh Circle,DivReportingCircle,Bastar Division,Lanjakota B.O,523370,PRAKASAM,ANDHRA PRADESH,15.55,79
Chattisgarh Circle,DivReportingCircle,Bastar Division,Lingojipalle B.O,523370,PRAKASAM,ANDHRA PRADESH,15.62,79.16
Chattisgarh Circle,DivReportingCircle,Bastar Division,Salakalaveedu B.O,523370,PRAKASAM,ANDHRA PRADESH,15.63,79.3
Chattisgarh Circle,DivReportingCircle,Bastar Division,Bondalapadu B.O,523332,PRAKASAM,ANDHRA PRADESH,15.63,79.19
Chattisgarh Circle,DivReportingCircle,Bastar Division,Seethanagulavaram B.O,523332,PRAKASAM,ANDHRA PRADESH,15.69,79.24
Chattisgarh Circle,DivReportingCircle,Bastar Division,Peddanallakalva B.O,523372,PRAKASAM,ANDHRA PRADESH,15.56,79.04
Chattisgarh Circle,DivReportingCircle,Bastar Division,B.Cherlopalle B.O,523320,PRAKASAM,ANDHRA PRADESH,15.86,79.2
Chattisgarh Circle,DivReportingCircle,Bastar Division,Idupur B.O,523320,PRAKASAM,ANDHRA PRADESH,15.8,79.29
Chattisgarh Circle,DivReportingCircle,Bastar Division,Annasamudram B.O,523326,PRAKASAM,ANDHRA PRADESH,16.04,79.51
Chattisgarh Circle,DivReportingCircle,Bastar Division,Ganapavaram B.O,523326,PRAKASAM,ANDHRA PRADESH,16.04,79.48
Chattisgarh Circle,DivReportingCircle,Bastar Division,Isukatripuravaram B.O,523326,PRAKASAM,ANDHRA PRADESH,16.09,79.51
Chattisgarh Circle,DivReportingCircle,Bastar Division,Kondepalle B.O,523329,PRAKASAM,ANDHRA PRADESH,15.71,79.22
Chattisgarh Circle,DivReportingCircle,Bastar Division,Singanapalle B.O,518196,Nandyal,ANDHRA PRADESH,NA,NA
Chattisgarh Circle,DivReportingCircle,Bastar Division,Chintakommudinne B.O,518543,Nandyal,ANDHRA PRADESH,NA,NA
Chattisgarh Circle,NA,Bastar Division,R.Papampalle B.O,518543,Nandyal,ANDHRA PRADESH,NA,NA
Chattisgarh Circle,NA,Bastar Division,Lingambodu B.O,518124,Nandyal,ANDHRA PRADESH,NA,NA
Chattisgarh Circle,NA,Bastar Division,A.Kodur B.O,518523,Nandyal,ANDHRA PRADESH,NA,NA
Chattisgarh Circle,NA,Bastar Division,B.Kodur B.O,518523,Nandyal,ANDHRA PRADESH,NA,NA
Chattisgarh Circle,NA,Bastar Division,Bhimavaram B.O,518523,Nandyal,ANDHRA PRADESH,NA,NA
Chattisgarh Circle,NA,Bastar Division,Muthyalapadu B.O,518553,Nandyal,ANDHRA PRADESH,NA,NA
Chattisgarh Circle,NA,Bastar Division,Ammireddinagar B.O,518135,Nandyal,ANDHRA PRADESH,NA,NA
Chattisgarh Circle,NA,Bastar Division,Gundampadu B.O,518583,Nandyal,ANDHRA PRADESH,15.38,78.61
Chattisgarh Circle,NA,Bastar Division,Yellavathula B.O,518583,Nandyal,ANDHRA PRADESH,15.34,78.61
Chattisgarh Circle,NA,Bastar Division,Mahadevapuram B.O,523101,PRAKASAM,ANDHRA PRADESH,15.240734,79.931949
Chattisgarh Circle,NA,Bastar Division,Pasurapadu B.O,518674,Nandyal,ANDHRA PRADESH,NA,NA
Chattisgarh Circle,NA,Bastar Division,Maddur B.O,518593,Nandyal,ANDHRA PRADESH,NA,NA
